status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber
active,departure,AI,Air India,,,,DEL,2025-09-23 16:55:00,,40.0,2025-09-23 15:20:00,BOM,2025-09-23 14:40:00,AI2944
active,departure,BA,British Airways,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,BA7945
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,VS8599
active,departure,6E,IndiGo,,,2025-09-23 16:01:00,NAG,2025-09-23 16:15:00,2025-09-23 14:51:00,12.0,2025-09-23 14:32:00,BOM,2025-09-23 14:40:00,6E6802
active,departure,AI,Air India,,,2025-09-23 16:59:00,IXC,2025-09-23 17:15:00,2025-09-23 15:04:00,20.0,2025-09-23 14:47:00,BOM,2025-09-23 14:45:00,AI2659
active,departure,6E,IndiGo,,,2025-09-23 15:43:00,HBX,2025-09-23 16:00:00,2025-09-23 14:50:00,6.0,2025-09-23 14:40:00,BOM,2025-09-23 14:45:00,6E736
active,departure,OV,SalamAir,,,2025-09-23 15:37:00,MCT,2025-09-23 16:05:00,2025-09-23 14:59:00,10.0,2025-09-23 14:43:00,BOM,2025-09-23 14:50:00,OV8020
active,departure,WY,Oman Air,,,2025-09-23 15:37:00,MCT,2025-09-23 16:05:00,2025-09-23 14:59:00,10.0,2025-09-23 14:43:00,BOM,2025-09-23 14:50:00,WY204
active,departure,ET,Ethiopian Airlines,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,ET1223
active,departure,SQ,Singapore Airlines,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,SQ4860
active,departure,AI,Air India,,1.0,2025-09-23 16:31:00,HYD,2025-09-23 16:30:00,2025-09-23 15:22:00,23.0,2025-09-23 14:59:00,BOM,2025-09-23 15:00:00,AI2446
active,departure,SG,SpiceJet,,,2025-09-23 16:52:00,VNS,2025-09-23 17:15:00,2025-09-23 15:03:00,4.0,2025-09-23 14:46:00,BOM,2025-09-23 15:00:00,SG715
active,departure,6E,IndiGo,,,,GOP,2025-09-23 17:20:00,,40.0,2025-09-23 15:40:00,BOM,2025-09-23 15:00:00,6E5186
active,departure,BA,British Airways,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,BA8775
active,departure,JL,Jet Linx Aviation,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,JL9004
active,departure,QF,Qantas,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,QF5304
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,VS8529
active,departure,6E,IndiGo,,,2025-09-23 16:54:00,DEL,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,6E6704
active,departure,BA,British Airways,,,2025-09-23 16:33:00,CCJ,2025-09-23 17:00:00,2025-09-23 15:07:00,7.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,BA7927
active,departure,6E,IndiGo,,,2025-09-23 16:33:00,CCJ,2025-09-23 17:00:00,2025-09-23 15:07:00,7.0,2025-09-23 14:55:00,BOM,2025-09-23 15:00:00,6E6931
active,departure,AI,Air India,,11.0,2025-09-23 16:31:00,AMD,2025-09-23 16:20:00,2025-09-23 15:37:00,32.0,2025-09-23 15:11:00,BOM,2025-09-23 15:05:00,AI2513
active,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23 17:50:00,,170.0,2025-09-23 17:55:00,BOM,2025-09-23 15:05:00,VS8511
active,departure,6E,IndiGo,,,,CCU,2025-09-23 17:50:00,,170.0,2025-09-23 17:55:00,BOM,2025-09-23 15:05:00,6E5354
active,departure,SQ,Singapore Airlines,,,2025-09-23 19:57:00,LHR,2025-09-23 20:20:00,2025-09-23 15:26:00,17.0,2025-09-23 15:20:00,BOM,2025-09-23 15:10:00,SQ4927
active,departure,AI,Air India,,,2025-09-23 19:57:00,LHR,2025-09-23 20:20:00,2025-09-23 15:26:00,17.0,2025-09-23 15:20:00,BOM,2025-09-23 15:10:00,AI131
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:05:00,DEL,2025-09-23 17:25:00,2025-09-23 15:21:00,11.0,2025-09-23 15:02:00,BOM,2025-09-23 15:10:00,SQ4862
active,departure,AI,Air India,,,2025-09-23 17:05:00,DEL,2025-09-23 17:25:00,2025-09-23 15:21:00,11.0,2025-09-23 15:02:00,BOM,2025-09-23 15:10:00,AI2442
active,departure,JL,Jet Linx Aviation,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,JL9764
active,departure,QF,Qantas,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,QF5072
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,VS8499
active,departure,6E,IndiGo,,,2025-09-23 16:52:00,BLR,2025-09-23 17:15:00,2025-09-23 15:34:00,19.0,2025-09-23 15:05:00,BOM,2025-09-23 15:15:00,6E5071
active,departure,BA,British Airways,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,BA8005
active,departure,TK,Turkish Airlines,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,TK4669
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,VS8476
active,departure,6E,IndiGo,,,2025-09-23 16:13:00,AMD,2025-09-23 16:35:00,2025-09-23 15:28:00,13.0,2025-09-23 15:03:00,BOM,2025-09-23 15:15:00,6E5201
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:07:00,BLR,2025-09-23 17:25:00,2025-09-23 15:47:00,27.0,2025-09-23 15:20:00,BOM,2025-09-23 15:20:00,SQ4873
active,departure,AI,Air India,,,2025-09-23 17:07:00,BLR,2025-09-23 17:25:00,2025-09-23 15:47:00,27.0,2025-09-23 15:20:00,BOM,2025-09-23 15:20:00,AI2853
active,departure,BA,British Airways,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,BA8789
active,departure,VS,Virgin Atlantic,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,VS8561
active,departure,6E,IndiGo,,,2025-09-23 16:39:00,HYD,2025-09-23 16:50:00,2025-09-23 15:35:00,15.0,2025-09-23 15:15:00,BOM,2025-09-23 15:20:00,6E5386
active,departure,6E,IndiGo,,,2025-09-23 21:26:00,HKT,2025-09-23 21:35:00,2025-09-23 15:49:00,25.0,2025-09-23 15:27:00,BOM,2025-09-23 15:25:00,6E1089
active,departure,6E,IndiGo,,,2025-09-23 16:52:00,DXB,2025-09-23 16:55:00,2025-09-23 15:55:00,30.0,2025-09-23 15:34:00,BOM,2025-09-23 15:25:00,6E1453
active,departure,ET,Ethiopian Airlines,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,ET1153
active,departure,SQ,Singapore Airlines,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,SQ4979
active,departure,AI,Air India,,,2025-09-23 16:39:00,GOI,2025-09-23 16:50:00,2025-09-23 15:52:00,22.0,2025-09-23 15:30:00,BOM,2025-09-23 15:30:00,AI2745
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23 17:28:00,RPR,2025-09-23 17:25:00,2025-09-23 15:57:00,28.0,2025-09-23 15:37:00,BOM,2025-09-23 15:30:00,VS8605
active,departure,6E,IndiGo,,4.0,2025-09-23 17:28:00,RPR,2025-09-23 17:25:00,2025-09-23 15:57:00,28.0,2025-09-23 15:37:00,BOM,2025-09-23 15:30:00,6E2723
active,departure,BA,British Airways,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,BA8791
active,departure,VS,Virgin Atlantic,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,VS8592
active,departure,6E,IndiGo,,2.0,2025-09-23 17:37:00,MAA,2025-09-23 17:35:00,2025-09-23 16:03:00,29.0,2025-09-23 15:38:00,BOM,2025-09-23 15:35:00,6E5196
active,departure,6E,IndiGo,,29.0,2025-09-23 17:58:00,JRG,2025-09-23 17:30:00,2025-09-23 16:08:00,34.0,2025-09-23 15:53:00,BOM,2025-09-23 15:35:00,6E6275
active,departure,AI,Air India,,,2025-09-23 17:31:00,VGA,2025-09-23 17:45:00,2025-09-23 16:06:00,11.0,2025-09-23 15:43:00,BOM,2025-09-23 15:55:00,AI598
active,departure,SQ,Singapore Airlines,,,2025-09-23 17:22:00,HYD,2025-09-23 17:35:00,2025-09-23 16:14:00,14.0,2025-09-23 15:50:00,BOM,2025-09-23 16:00:00,SQ4849
active,departure,AI,Air India,,,2025-09-23 17:22:00,HYD,2025-09-23 17:35:00,2025-09-23 16:14:00,14.0,2025-09-23 15:50:00,BOM,2025-09-23 16:00:00,AI2531
active,departure,AI,Air India,,,2025-09-23 18:09:00,DEL,2025-09-23 18:30:00,2025-09-23 16:22:00,22.0,2025-09-23 16:03:00,BOM,2025-09-23 16:00:00,AI2687
active,departure,EK,Emirates,,,2025-09-23 17:09:00,DXB,2025-09-23 17:40:00,2025-09-23 16:19:00,19.0,2025-09-23 15:56:00,BOM,2025-09-23 16:00:00,EK507
active,departure,JL,Jet Linx Aviation,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,JL9268
active,departure,QF,Qantas,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,QF5286
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,VS9157
active,departure,6E,IndiGo,,,2025-09-23 18:00:00,DEL,2025-09-23 18:15:00,2025-09-23 16:16:00,17.0,2025-09-23 15:55:00,BOM,2025-09-23 16:00:00,6E359
active,departure,6E,IndiGo,,,,CCU,2025-09-23 18:35:00,,55.0,2025-09-23 16:55:00,BOM,2025-09-23 16:00:00,6E8069
active,departure,VS,Virgin Atlantic,,3.0,2025-09-23 17:33:00,IXE,2025-09-23 17:30:00,2025-09-23 16:27:00,22.0,2025-09-23 16:10:00,BOM,2025-09-23 16:05:00,VS8573
active,departure,6E,IndiGo,,3.0,2025-09-23 17:33:00,IXE,2025-09-23 17:30:00,2025-09-23 16:27:00,22.0,2025-09-23 16:10:00,BOM,2025-09-23 16:05:00,6E841
active,departure,VS,Virgin Atlantic,,1.0,2025-09-23 18:30:00,BBI,2025-09-23 18:30:00,2025-09-23 16:30:00,20.0,2025-09-23 16:07:00,BOM,2025-09-23 16:10:00,VS8485
active,departure,6E,IndiGo,,1.0,2025-09-23 18:30:00,BBI,2025-09-23 18:30:00,2025-09-23 16:30:00,20.0,2025-09-23 16:07:00,BOM,2025-09-23 16:10:00,6E463
active,departure,AI,Air India,,3.0,2025-09-23 18:18:00,JAI,2025-09-23 18:15:00,2025-09-23 16:51:00,37.0,2025-09-23 16:28:00,BOM,2025-09-23 16:15:00,AI9718
active,departure,IX,Air India Express,,3.0,2025-09-23 18:18:00,JAI,2025-09-23 18:15:00,2025-09-23 16:51:00,37.0,2025-09-23 16:28:00,BOM,2025-09-23 16:15:00,IX1214
active,departure,AI,Air India,,,2025-09-23 17:37:00,DXB,2025-09-23 17:55:00,2025-09-23 16:38:00,18.0,2025-09-23 16:15:00,BOM,2025-09-23 16:20:00,AI919
active,departure,6E,IndiGo,,3.0,2025-09-23 22:42:00,BKK,2025-09-23 22:40:00,2025-09-23 16:57:00,37.0,2025-09-23 16:25:00,BOM,2025-09-23 16:20:00,6E1059
active,departure,AI,Air India,,,2025-09-23 17:43:00,DXB,2025-09-23 18:15:00,2025-09-23 16:43:00,19.0,2025-09-23 16:19:00,BOM,2025-09-23 16:25:00,AI2201
active,departure,AI,Air India,,,2025-09-23 19:13:00,CCU,2025-09-23 19:15:00,2025-09-23 16:46:00,22.0,2025-09-23 16:21:00,BOM,2025-09-23 16:25:00,AI2481
active,departure,VS,Virgin Atlantic,,,,IDR,2025-09-23 17:50:00,,20.0,2025-09-23 16:45:00,BOM,2025-09-23 16:25:00,VS8567
active,departure,6E,IndiGo,,,,IDR,2025-09-23 17:50:00,,20.0,2025-09-23 16:45:00,BOM,2025-09-23 16:25:00,6E6599
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:18:00,JAI,2025-09-23 18:20:00,2025-09-23 16:55:00,25.0,2025-09-23 16:25:00,BOM,2025-09-23 16:30:00,VS8577
active,departure,6E,IndiGo,,,2025-09-23 18:18:00,JAI,2025-09-23 18:20:00,2025-09-23 16:55:00,25.0,2025-09-23 16:25:00,BOM,2025-09-23 16:30:00,6E241
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23 18:54:00,IXC,2025-09-23 18:50:00,2025-09-23 17:02:00,28.0,2025-09-23 16:40:00,BOM,2025-09-23 16:35:00,VS8569
active,departure,6E,IndiGo,,4.0,2025-09-23 18:54:00,IXC,2025-09-23 18:50:00,2025-09-23 17:02:00,28.0,2025-09-23 16:40:00,BOM,2025-09-23 16:35:00,6E5146
active,departure,BA,British Airways,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,BA8770
active,departure,JL,Jet Linx Aviation,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,JL9766
active,departure,QF,Qantas,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,QF5074
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,VS8497
active,departure,6E,IndiGo,,,2025-09-23 18:30:00,BLR,2025-09-23 18:35:00,2025-09-23 17:10:00,36.0,2025-09-23 16:46:00,BOM,2025-09-23 16:35:00,6E5221
active,departure,ET,Ethiopian Airlines,,,2025-09-23 18:18:00,BLR,2025-09-23 18:45:00,2025-09-23 16:59:00,19.0,2025-09-23 16:38:00,BOM,2025-09-23 16:40:00,ET4409
active,departure,AI,Air India,,,2025-09-23 18:18:00,BLR,2025-09-23 18:45:00,2025-09-23 16:59:00,19.0,2025-09-23 16:38:00,BOM,2025-09-23 16:40:00,AI2607
unknown,departure,MH,Malaysia Airlines,,,,KUL,2025-09-24 00:30:00,,,,BOM,2025-09-23 16:45:00,MH6247
active,departure,QP,Akasa Air,,3.0,2025-09-23 19:47:00,CCU,2025-09-23 19:45:00,2025-09-23 17:22:00,32.0,2025-09-23 16:50:00,BOM,2025-09-23 16:50:00,QP1124
active,departure,OG,Star Air,,,2025-09-23 17:51:00,IXG,2025-09-23 18:00:00,2025-09-23 17:08:00,18.0,2025-09-23 16:46:00,BOM,2025-09-23 16:50:00,OG112
active,departure,SQ,Singapore Airlines,,,2025-09-23 18:43:00,JAI,2025-09-23 19:05:00,2025-09-23 17:18:00,19.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,SQ4971
active,departure,AI,Air India,,,2025-09-23 18:43:00,JAI,2025-09-23 19:05:00,2025-09-23 17:18:00,19.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,AI621
active,departure,QP,Akasa Air,,2.0,2025-09-23 19:22:00,VNS,2025-09-23 19:20:00,2025-09-23 17:29:00,30.0,2025-09-23 17:00:00,BOM,2025-09-23 17:00:00,QP1491
active,departure,AA,American Airlines,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,AA9207
active,departure,JL,Jet Linx Aviation,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,JL8464
active,departure,QF,Qantas,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,QF5288
active,departure,VS,Virgin Atlantic,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,VS8528
active,departure,6E,IndiGo,,,2025-09-23 19:09:00,DEL,2025-09-23 19:15:00,2025-09-23 17:24:00,25.0,2025-09-23 17:06:00,BOM,2025-09-23 17:00:00,6E2162
active,departure,AI,Air India,,,2025-09-23 18:28:00,AUH,2025-09-23 18:50:00,2025-09-23 17:27:00,22.0,2025-09-23 16:58:00,BOM,2025-09-23 17:05:00,AI9053
active,departure,IX,Air India Express,,,2025-09-23 18:28:00,AUH,2025-09-23 18:50:00,2025-09-23 17:27:00,22.0,2025-09-23 16:58:00,BOM,2025-09-23 17:05:00,IX257
active,departure,VS,Virgin Atlantic,,4.0,2025-09-23 18:43:00,HYD,2025-09-23 18:40:00,2025-09-23 17:34:00,25.0,2025-09-23 17:32:00,BOM,2025-09-23 17:10:00,VS8557
active,departure,6E,IndiGo,,4.0,2025-09-23 18:43:00,HYD,2025-09-23 18:40:00,2025-09-23 17:34:00,25.0,2025-09-23 17:32:00,BOM,2025-09-23 17:10:00,6E5228
active,departure,AI,Air India,,,2025-09-23 19:57:00,JED,2025-09-23 20:40:00,2025-09-23 17:56:00,47.0,2025-09-23 17:45:00,BOM,2025-09-23 17:10:00,AI937
active,departure,VS,Virgin Atlantic,,,,MAA,2025-09-23 19:15:00,,60.0,2025-09-23 18:15:00,BOM,2025-09-23 17:15:00,VS8590
active,departure,6E,IndiGo,,,,MAA,2025-09-23 19:15:00,,60.0,2025-09-23 18:15:00,BOM,2025-09-23 17:15:00,6E5048
active,departure,ET,Ethiopian Airlines,,,,COK,2025-09-23 19:15:00,,15.0,2025-09-23 17:35:00,BOM,2025-09-23 17:20:00,ET1229
active,departure,AI,Air India,,,,COK,2025-09-23 19:15:00,,15.0,2025-09-23 17:35:00,BOM,2025-09-23 17:20:00,AI681
active,departure,BA,British Airways,,,2025-09-23 18:17:00,GOI,2025-09-23 18:30:00,2025-09-23 17:31:00,12.0,2025-09-23 17:15:00,BOM,2025-09-23 17:20:00,BA7997
active,departure,VS,Virgin Atlantic,,,2025-09-23 18:17:00,GOI,2025-09-23 18:30:00,2025-09-23 17:31:00,12.0,2025-09-23 17:15:00,BOM,2025-09-23 17:20:00,VS8543
active,departure,6E,IndiGo,,,2025-09-23 18:17:00,GOI,2025-09-23 18:30:00,2025-09-23 17:31:00,12.0,2025-09-23 17:15:00,BOM,2025-09-23 17:20:00,6E327
active,departure,SQ,Singapore Airlines,,,2025-09-23 19:26:00,DEL,2025-09-23 19:45:00,2025-09-23 17:41:00,17.0,2025-09-23 17:18:00,BOM,2025-09-23 17:25:00,SQ4876
active,departure,AI,Air India,,,2025-09-23 19:26:00,DEL,2025-09-23 19:45:00,2025-09-23 17:41:00,17.0,2025-09-23 17:18:00,BOM,2025-09-23 17:25:00,AI2910
active,departure,6E,IndiGo,,1.0,2025-09-23 19:11:00,RJA,2025-09-23 19:10:00,2025-09-23 17:39:00,14.0,2025-09-23 17:32:00,BOM,2025-09-23 17:25:00,6E582
active,departure,6E,IndiGo,,1.0,2025-09-23 19:15:00,VGA,2025-09-23 19:15:00,2025-09-23 17:49:00,19.0,2025-09-23 17:30:00,BOM,2025-09-23 17:30:00,6E936
active,departure,AI,Air India,,,2025-09-23 19:19:00,BLR,2025-09-23 19:30:00,2025-09-23 17:52:00,22.0,2025-09-23 17:32:00,BOM,2025-09-23 17:30:00,AI2849
active,departure,6E,IndiGo,,,2025-09-23 18:47:00,UDR,2025-09-23 19:05:00,2025-09-23 17:44:00,9.0,2025-09-23 17:35:00,BOM,2025-09-23 17:35:00,6E5173
active,departure,SQ,Singapore Airlines,,,2025-09-23 19:45:00,TRV,2025-09-23 20:00:00,2025-09-23 17:54:00,14.0,2025-09-23 17:38:00,BOM,2025-09-23 17:40:00,SQ4839
active,departure,ET,Ethiopian Airlines,,,2025-09-23 19:45:00,TRV,2025-09-23 20:00:00,2025-09-23 17:54:00,14.0,2025-09-23 17:38:00,BOM,2025-09-23 17:40:00,ET4411
active,departure,AI,Air India,,,2025-09-23 19:45:00,TRV,2025-09-23 20:00:00,2025-09-23 17:54:00,14.0,2025-09-23 17:38:00,BOM,2025-09-23 17:40:00,AI2655
active,departure,YG,YTO Cargo Airlines,,,,NNG,2025-09-24 04:20:00,,,,BOM,2025-09-23 17:50:00,YG9150
active,departure,VS,Virgin Atlantic,,,,VTZ,2025-09-23 20:00:00,,,2025-09-23 17:42:00,BOM,2025-09-23 17:55:00,VS8612
active,departure,6E,IndiGo,,,,VTZ,2025-09-23 20:00:00,,,2025-09-23 17:42:00,BOM,2025-09-23 17:55:00,6E5248
active,departure,6E,IndiGo,,,,JED,2025-09-23 20:25:00,,,2025-09-23 17:55:00,BOM,2025-09-23 17:55:00,6E61
active,departure,AI,Air India,,,,DEL,2025-09-23 20:25:00,,,2025-09-23 17:50:00,BOM,2025-09-23 18:00:00,AI2440
active,departure,AA,American Airlines,,,,DEL,2025-09-23 20:15:00,,,2025-09-23 17:55:00,BOM,2025-09-23 18:00:00,AA9212
active,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-23 20:15:00,,,2025-09-23 17:55:00,BOM,2025-09-23 18:00:00,JL9272
active,departure,QF,Qantas,,,,DEL,2025-09-23 20:15:00,,,2025-09-23 17:55:00,BOM,2025-09-23 18:00:00,QF5300
active,departure,VS,Virgin Atlantic,,,,DEL,2025-09-23 20:15:00,,,2025-09-23 17:55:00,BOM,2025-09-23 18:00:00,VS8538
active,departure,6E,IndiGo,,,,DEL,2025-09-23 20:15:00,,,2025-09-23 17:55:00,BOM,2025-09-23 18:00:00,6E6082
active,departure,AI,Air India,,,,MAA,2025-09-23 20:10:00,,,2025-09-23 17:53:00,BOM,2025-09-23 18:05:00,AI573
active,departure,VS,Virgin Atlantic,,,,CJB,2025-09-23 20:05:00,,,2025-09-23 18:00:00,BOM,2025-09-23 18:05:00,VS8516
active,departure,6E,IndiGo,,,,CJB,2025-09-23 20:05:00,,,2025-09-23 18:00:00,BOM,2025-09-23 18:05:00,6E871
active,departure,QP,Akasa Air,,,,BLR,2025-09-23 20:15:00,,,2025-09-23 18:15:00,BOM,2025-09-23 18:15:00,QP1955
active,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23 21:00:00,,,2025-09-23 18:10:00,BOM,2025-09-23 18:15:00,VS8508
active,departure,6E,IndiGo,,,,CCU,2025-09-23 21:00:00,,,2025-09-23 18:10:00,BOM,2025-09-23 18:15:00,6E5086
active,departure,SQ,Singapore Airlines,,,,JED,2025-09-23 21:40:00,,30.0,2025-09-23 18:50:00,BOM,2025-09-23 18:20:00,SQ4983
active,departure,AI,Air India,,,,JED,2025-09-23 21:40:00,,30.0,2025-09-23 18:50:00,BOM,2025-09-23 18:20:00,AI931
active,departure,AI,Air India,,,,BBI,2025-09-23 20:45:00,,,2025-09-23 18:20:00,BOM,2025-09-23 18:20:00,AI9536
active,departure,IX,Air India Express,,,,BBI,2025-09-23 20:45:00,,,2025-09-23 18:20:00,BOM,2025-09-23 18:20:00,IX1024
active,departure,6E,IndiGo,,,,DXB,2025-09-23 19:50:00,,,2025-09-23 18:20:00,BOM,2025-09-23 18:20:00,6E1455
active,departure,VS,Virgin Atlantic,,,,IXE,2025-09-23 19:55:00,,40.0,2025-09-23 19:00:00,BOM,2025-09-23 18:20:00,VS8574
active,departure,6E,IndiGo,,,,IXE,2025-09-23 19:55:00,,40.0,2025-09-23 19:00:00,BOM,2025-09-23 18:20:00,6E6549
active,departure,AI,Air India,,,,GOI,2025-09-23 19:40:00,,,2025-09-23 18:25:00,BOM,2025-09-23 18:25:00,AI9533
active,departure,IX,Air India Express,,,,GOI,2025-09-23 19:40:00,,,2025-09-23 18:25:00,BOM,2025-09-23 18:25:00,IX1243
active,departure,VS,Virgin Atlantic,,,,AMD,2025-09-23 19:45:00,,,2025-09-23 18:25:00,BOM,2025-09-23 18:25:00,VS8478
active,departure,6E,IndiGo,,,,AMD,2025-09-23 19:45:00,,,2025-09-23 18:25:00,BOM,2025-09-23 18:25:00,6E5254
active,departure,SQ,Singapore Airlines,,,,DEL,2025-09-23 20:50:00,,,2025-09-23 18:30:00,BOM,2025-09-23 18:30:00,SQ4866
active,departure,AI,Air India,,,,DEL,2025-09-23 20:50:00,,,2025-09-23 18:30:00,BOM,2025-09-23 18:30:00,AI2996
active,departure,AI,Air India,,,,MAA,2025-09-23 20:55:00,,,2025-09-23 18:40:00,BOM,2025-09-23 18:40:00,AI435
active,departure,VS,Virgin Atlantic,,,,IDR,2025-09-23 20:05:00,,,2025-09-23 18:40:00,BOM,2025-09-23 18:40:00,VS8565
active,departure,6E,IndiGo,,,,IDR,2025-09-23 20:05:00,,,2025-09-23 18:40:00,BOM,2025-09-23 18:40:00,6E551
active,departure,AI,Air India,,,,CCU,2025-09-23 21:35:00,,,2025-09-23 18:45:00,BOM,2025-09-23 18:45:00,AI2411
active,departure,AI,Air India,,,,AMD,2025-09-23 20:05:00,,,2025-09-23 18:45:00,BOM,2025-09-23 18:45:00,AI2493
active,departure,TK,Turkish Airlines,,,,ATQ,2025-09-23 21:00:00,,,2025-09-23 18:45:00,BOM,2025-09-23 18:45:00,TK4698
active,departure,VS,Virgin Atlantic,,,,ATQ,2025-09-23 21:00:00,,,2025-09-23 18:45:00,BOM,2025-09-23 18:45:00,VS8482
